galaxy_id,J0378,error_J0378,J0395,error_J0395,J0410,error_J0410,J0430,error_J0430,J0515,error_J0515,J0660,error_J0660,J0861,error_J0861,uJAVA,error_uJAVA,gSDSS,error_gSDSS,rSDSS,error_rSDSS,iSDSS,error_iSDSS,zSDSS,error_zSDSS,redshift
2538,1.2989E-18,8.9725E-20,1.7123E-18,1.3563E-19,1.9714E-18,9.805E-20,2.0044E-18,1.1261E-19,4.0586E-18,1.6074E-19,1.0442E-17,2.789E-19,1.123E-17,1.7583E-19,1.0964E-18,5.2512E-20,3.5057E-18,5.4891E-20,8.7817E-18,8.897E-20,1.1386E-17,8.3896E-20,1.1428E-17,8.4206E-20,0.05
2539,7.3418E-20,5.4772E-21,2.0502E-19,9.4416E-21,2.3933E-19,7.7152E-21,4.4607E-19,1.0271E-20,1.421E-18,1.8323E-20,4.3351E-18,4.3921E-20,6.2951E-18,2.899E-20,6.0506E-20,2.7307E-21,9.977E-19,5.5135E-21,3.4946E-18,9.656E-21,5.6468E-18,1.5603E-20,6.1973E-18,1.7124E-20,0.05
2540,1.6481E-18,2.1252E-20,2.3152E-18,3.1986E-20,2.4762E-18,2.5087E-20,3.3127E-18,2.746E-20,6.7389E-18,3.724E-20,1.6315E-17,6.0107E-20,2.0426E-17,3.7626E-20,1.5226E-18,1.1219E-20,5.3038E-18,1.4655E-20,1.3963E-17,2.5721E-20,1.9364E-17,1.7835E-20,2.0109E-17,1.8521E-20,0.05
2541,1.9632E-18,1.0849E-20,2.768E-18,1.5297E-20,2.8931E-18,1.0659E-20,3.6861E-18,1.358E-20,6.9529E-18,1.9212E-20,1.5127E-17,2.7866E-20,1.6942E-17,1.5604E-20,1.7194E-18,6.3343E-21,5.574E-18,5.1338E-21,1.347E-17,1.2406E-20,1.6617E-17,1.5305E-20,1.6633E-17,1.5319E-20,0.05
2542,7.7665E-19,1.3591E-20,9.599E-19,1.8566E-20,9.7146E-19,1.1632E-20,1.1637E-18,1.2861E-20,1.7085E-18,1.731E-20,3.9758E-18,2.9295E-20,3.9539E-18,1.8208E-20,7.3693E-19,7.4661E-21,1.4922E-18,5.4975E-21,3.4596E-18,9.5592E-21,3.9978E-18,1.1046E-20,3.8109E-18,1.053E-20,0.05
2543,8.398E-20,7.5028E-21,1.3176E-19,9.1015E-21,1.3139E-19,7.7452E-21,1.4002E-19,8.2534E-21,2.7427E-19,1.061E-20,7.2808E-19,2.1459E-20,9.8034E-19,1.535E-20,5.853E-20,3.504E-21,2.3366E-19,3.8737E-21,6.3413E-19,6.4246E-21,8.8426E-19,7.3299E-21,9.7315E-19,7.1704E-21,0.05
2544,2.0252E-19,6.1553E-21,2.4147E-19,8.2288E-21,2.93E-19,6.4766E-21,3.7919E-19,7.3343E-21,8.0475E-19,1.1859E-20,2.4961E-18,2.299E-20,3.7227E-18,1.7144E-20,1.2849E-19,2.8402E-21,6.3747E-19,3.5228E-21,2.0628E-18,7.5997E-21,3.2483E-18,8.9755E-21,3.7434E-18,2.8402E-21,0.05
2545,2.0558E-18,1.0035E-19,2.1746E-18,1.2218E-19,2.4739E-18,1.0026E-19,2.6877E-18,1.0397E-19,4.1398E-18,1.3345E-19,9.6779E-18,2.3176E-19,9.0987E-18,1.3408E-19,1.908E-18,5.6235E-20,3.5759E-18,3.9522E-20,8.1843E-18,6.7842E-20,9.2764E-18,7.6895E-20,8.7133E-18,6.4202E-20,0.05
2546,3.4375E-20,6.3321E-22,5.2801E-20,1.0699E-21,6.1922E-20,7.9845E-22,8.3376E-20,8.4472E-22,1.8157E-19,1.1706E-21,5.7048E-19,3.1526E-21,9.6793E-19,1.783E-21,1.969E-20,3.2643E-22,1.3952E-19,3.8551E-22,4.7582E-19,8.7649E-22,8.0806E-19,7.4425E-22,9.9413E-19,9.1563E-22,0.05
2547,2.0276E-18,3.9217E-20,2.7503E-18,5.8262E-20,2.8378E-18,4.7047E-20,3.6524E-18,5.046E-20,6.6158E-18,6.7027E-20,1.4729E-17,1.221E-19,1.633E-17,7.5202E-20,1.7385E-18,2.2417E-20,5.3924E-18,1.9866E-20,1.3007E-17,1.9866E-20,1.6135E-17,1.9866E-20,1.6002E-17,2.9477E-20,0.05
2548,4.1932E-20,7.222E-21,1.0828E-19,1.2267E-20,1.4208E-19,9.2913E-21,2.3407E-19,1.2935E-20,6.8194E-19,1.2935E-20,2.5081E-18,5.0821E-20,4.5138E-18,4.1574E-20,2.9117E-20,3.2449E-21,5.1682E-19,7.1402E-21,1.9595E-18,1.4438E-20,3.6859E-18,2.0369E-20,4.6574E-18,2.1448E-20,0.05
2549,3.1325E-19,2.1927E-20,3.4127E-19,2.8917E-20,3.8752E-19,1.9988E-20,4.9419E-19,2.0938E-20,8.4003E-19,2.7079E-20,1.905E-18,5.0883E-20,2.0488E-18,3.0192E-20,2.894E-19,1.0662E-20,6.7841E-19,9.3726E-21,1.6379E-18,1.3577E-20,2.0735E-18,1.5278E-20,2.0375E-18,1.6889E-20,0.05
2550,6.6957E-19,4.3169E-21,1.0332E-18,6.6615E-21,1.1E-18,5.0657E-21,1.5226E-18,5.6096E-21,3.1871E-18,8.8063E-21,7.4097E-18,1.3649E-20,9.1411E-18,8.4193E-21,6.045E-19,2.2271E-21,2.4854E-18,2.2891E-21,6.418E-18,2.2891E-21,8.6976E-18,2.2891E-21,9.0074E-18,8.2961E-21,0.05
2551,1.2752E-19,1.4094E-21,1.9444E-19,1.9699E-21,2.3506E-19,1.5155E-21,3.2507E-19,1.7964E-21,7.1843E-19,2.6468E-21,2.491E-18,6.883E-21,4.1227E-18,3.7972E-21,7.2174E-20,5.9827E-22,5.5358E-19,1.0197E-21,2.053E-18,1.8909E-21,3.4608E-18,3.1876E-21,4.2071E-18,3.8749E-21,0.05
2552,1.4363E-18,9.1276E-20,1.8916E-18,1.3067E-19,1.8249E-18,9.7485E-20,2.0991E-18,9.7485E-20,3.7639E-18,1.3173E-19,8.9626E-18,2.4765E-19,9.9732E-18,1.4697E-19,1.2919E-18,5.3545E-20,3.1713E-18,4.0892E-20,7.699E-18,6.3819E-20,9.8002E-18,4.0892E-20,9.8726E-18,5.3545E-20,0.05
2553,6.8614E-19,8.2786E-20,1.1482E-18,1.3113E-19,1.2509E-18,9.908E-20,1.6983E-18,1.0949E-19,3.9739E-18,1.5372E-19,1.0835E-17,2.7941E-19,1.4764E-17,2.1757E-19,6.4865E-19,4.1223E-20,3.079E-18,5.6718E-20,8.9457E-18,9.0632E-20,1.344E-17,9.9032E-20,1.4724E-17,1.0849E-19,0.05
2554,1.2415E-18,2.7443E-20,1.6809E-18,3.4059E-20,1.6336E-18,2.7082E-20,2.0471E-18,3.0167E-20,3.6003E-18,3.9792E-20,8.5889E-18,7.1196E-20,1.0138E-17,4.6686E-20,1.0035E-18,1.3864E-20,2.9891E-18,1.3765E-20,7.4052E-18,2.0461E-20,9.6192E-18,2.6579E-20,9.9343E-18,1.83E-20,0.05
2555,3.5961E-20,1.8217E-21,8.2457E-20,2.9619E-21,1.0691E-19,2.1663E-21,1.8477E-19,3.0632E-21,6.2091E-19,5.7188E-21,2.3628E-18,1.5234E-20,5.1883E-18,9.5572E-21,1.9653E-20,6.3353E-22,4.3634E-19,1.6075E-21,1.8907E-18,3.4828E-21,3.9832E-18,3.6686E-21,5.4278E-18,4.9992E-21,0.05
2556,1.7835E-19,5.2566E-21,2.2453E-19,7.0312E-21,2.9112E-19,5.8989E-21,3.5422E-19,5.8725E-21,6.6203E-19,8.5365E-21,1.9448E-18,1.7912E-20,2.6821E-18,1.2352E-20,1.2511E-19,2.4197E-21,5.401E-19,2.9847E-21,1.6492E-18,4.5569E-21,2.4326E-18,6.7216E-21,2.6821E-18,4.9406E-21,0.05
2557,1.9045E-18,8.7705E-21,2.3237E-18,1.0701E-20,2.4625E-18,6.8042E-21,2.9335E-18,8.1054E-21,4.4033E-18,1.2167E-20,1.0534E-17,1.9404E-20,1.0919E-17,1.0057E-20,1.6076E-18,4.442E-21,3.814E-18,3.5128E-21,9.2083E-18,8.4812E-21,1.0949E-17,1.0085E-20,1.0631E-17,9.7916E-21,0.05
2558,9.8159E-20,9.9448E-22,1.4412E-19,1.3274E-21,1.7846E-19,1.1505E-21,2.3547E-19,1.3012E-21,5.2617E-19,1.9385E-21,1.6487E-18,4.5554E-21,2.8519E-18,2.6267E-21,5.6693E-20,4.1773E-22,4.0025E-19,7.3728E-22,1.3814E-18,1.2723E-21,2.359E-18,7.3728E-22,2.9291E-18,4.1773E-22,0.05
2559,4.3147E-20,1.5896E-21,1.0124E-19,3.2636E-21,1.2769E-19,2.3521E-21,2.1368E-19,3.1488E-21,7.1673E-19,5.2811E-21,2.4197E-18,1.3372E-20,4.4891E-18,8.2692E-21,2.6434E-20,7.7908E-22,5.0647E-19,1.8659E-21,1.9452E-18,3.5831E-21,3.6928E-18,3.4012E-21,4.6148E-18,4.2504E-21,0.05
2560,5.1919E-20,7.1729E-22,7.0101E-20,9.6848E-22,7.88E-20,7.2577E-22,9.7303E-20,8.0657E-22,1.7609E-19,1.1353E-21,4.7263E-19,2.1766E-21,6.5483E-19,1.2062E-21,3.6151E-20,3.3297E-22,1.4195E-19,3.9221E-22,4.0339E-19,7.4307E-22,5.8901E-19,5.425E-22,6.5664E-19,6.0479E-22,0.05
2561,1.0995E-19,2.2278E-21,1.7297E-19,3.5049E-21,2.0081E-19,2.5893E-21,2.7745E-19,3.0665E-21,6.3384E-19,4.6703E-21,2.0062E-18,1.1087E-20,3.5122E-18,6.4698E-21,6.263E-20,9.8063E-22,4.7817E-19,1.3212E-21,1.6733E-18,3.0824E-21,2.8972E-18,2.6684E-21,3.624E-18,3.3378E-21,0.05
2562,8.3745E-20,7.1733E-21,2.5059E-19,1.2694E-20,2.8798E-19,1.167E-20,5.2403E-19,1.448E-20,1.7004E-18,2.6625E-20,5.8798E-18,5.957E-20,1.0999E-17,5.0653E-20,6.4233E-20,3.2539E-21,1.1873E-18,7.6548E-21,4.6963E-18,1.7302E-20,8.957E-18,2.4749E-20,1.1245E-17,3.1071E-20,0.05
2563,2.0578E-20,2.7293E-21,6.1236E-20,6.0912E-21,9.9313E-20,4.5735E-21,1.8222E-19,6.8812E-21,7.499E-19,1.2432E-20,3.2285E-18,2.9736E-20,6.4299E-18,2.3689E-20,9.0491E-21,1.1752E-21,5.304E-19,4.8852E-21,2.4877E-18,9.1652E-21,5.1169E-18,1.4138E-20,6.6345E-18,1.2221E-20,0.05
2564,1.2289E-20,5.5463E-22,2.4162E-20,1.0459E-21,3.5411E-20,8.1536E-22,6.6732E-20,1.1678E-21,2.4543E-19,2.2605E-21,9.9251E-19,5.4848E-21,2.1554E-18,3.9704E-21,5.9202E-21,2.2356E-22,1.709E-19,6.2961E-22,7.8475E-19,1.4456E-21,1.6609E-18,3.0594E-21,2.2404E-18,2.0635E-21,0.05
2565,1.9776E-20,3.6428E-22,2.8322E-20,5.478E-22,3.6252E-20,4.3406E-22,4.8812E-20,4.9453E-22,1.0312E-19,7.5979E-22,3.4461E-19,1.587E-21,5.3423E-19,1.4761E-21,1.1162E-20,1.6448E-22,7.975E-20,2.2036E-22,2.8479E-19,5.2461E-22,4.5933E-19,4.2306E-22,5.4166E-19,4.9889E-22,0.05
2566,4.3972E-20,1.4985E-21,8.7332E-20,2.4131E-21,1.0655E-19,2.1591E-21,1.6232E-19,2.5415E-21,5.1996E-19,4.3101E-21,1.8398E-18,1.0167E-20,3.7947E-18,6.99E-21,2.3333E-20,6.0174E-22,3.6878E-19,6.99E-21,1.4927E-18,2.7497E-21,2.9866E-18,2.7507E-21,3.9698E-18,3.6564E-21,0.05
2567,3.7656E-19,2.2197E-20,5.174E-19,3.0975E-20,4.4816E-19,2.1877E-20,6.0678E-19,2.7384E-20,9.1333E-19,3.6172E-20,2.242E-18,5.9883E-20,2.456E-18,3.8455E-20,3.2168E-19,1.1851E-20,7.8674E-19,1.1594E-20,1.9817E-18,1.8252E-20,2.447E-18,2.0284E-20,2.4268E-18,1.1851E-20,0.05
2568,1.817E-20,9.5391E-22,4.1281E-20,1.825E-21,6.0278E-20,1.3879E-21,1.2675E-19,2.2181E-21,5.0275E-19,4.6305E-21,1.9997E-18,1.1051E-20,3.9424E-18,7.2621E-21,8.1462E-21,4.2016E-22,3.4242E-19,1.2615E-21,1.5522E-18,2.8593E-21,3.1315E-18,2.8842E-21,4.0379E-18,3.719E-21,0.05
2569,3.1038E-19,1.458E-20,4.0804E-19,2.067E-20,4.8029E-19,1.5925E-20,5.947E-19,1.698E-20,1.0212E-18,2.2573E-20,2.6442E-18,4.3838E-20,3.2621E-18,3.0045E-20,2.0507E-19,7.7439E-21,8.3541E-19,7.6944E-21,2.261E-18,1.2495E-20,3.05E-18,7.6944E-21,3.2382E-18,7.7439E-21,0.05
2570,6.0078E-19,6.6401E-20,8.2398E-19,1.0018E-19,7.5704E-19,7.6698E-20,1.4162E-18,9.7826E-20,3.4003E-18,1.4719E-19,9.9981E-18,3.0388E-19,1.4253E-17,1.9692E-19,4.9014E-19,3.3406E-20,2.6129E-18,4.5724E-20,8.0894E-18,8.9407E-20,1.2564E-17,1.0414E-19,1.389E-17,1.0235E-19,0.05
2571,2.1985E-18,1.0327E-19,3.2249E-18,1.4851E-19,3.8276E-18,1.1634E-19,4.0749E-18,1.3136E-19,8.5609E-18,1.9712E-19,2.0013E-17,3.1336E-19,2.2435E-17,1.8597E-19,1.9812E-18,5.2917E-20,6.8505E-18,6.3095E-20,1.7066E-17,9.4308E-20,2.1823E-17,1.005E-19,2.2127E-17,1.019E-19,0.05
2572,1.2491E-18,1.3805E-20,1.5914E-18,1.9055E-20,1.7321E-18,1.4358E-20,2.2855E-18,1.4735E-20,4.1628E-18,2.3004E-20,1.0332E-17,3.8064E-20,1.155E-17,3.1914E-20,1.1371E-18,8.3781E-21,3.3961E-18,9.3838E-21,8.8182E-18,9.3838E-21,1.1297E-17,9.3838E-21,1.1287E-17,8.3781E-21,0.05
2573,1.2087E-19,9.129E-21,1.7327E-19,1.4523E-20,1.72E-19,9.822E-21,2.0736E-19,1.1459E-20,4.2066E-19,1.1459E-20,1.1075E-18,3.1621E-20,1.3096E-18,1.8093E-20,9.3397E-20,5.1613E-21,3.4287E-19,5.0528E-21,9.3828E-19,8.6419E-21,1.2541E-18,1.0396E-20,1.3048E-18,9.6139E-21,0.05
2574,2.0049E-19,1.8465E-21,2.5147E-19,2.3161E-21,2.5638E-19,2.3161E-21,2.9791E-19,2.3161E-21,4.35E-19,2.0032E-21,9.7653E-19,3.5977E-21,1.0483E-18,1.931E-21,1.7254E-19,9.5348E-22,3.7782E-19,6.9597E-22,8.7194E-19,1.6062E-21,1.0435E-18,9.6108E-22,1.0273E-18,9.4615E-22,0.05
2575,1.5032E-18,8.3072E-21,2.1648E-18,1.3957E-20,2.2879E-18,1.0536E-20,2.9582E-18,1.0898E-20,5.8429E-18,1.6144E-20,1.3093E-17,2.4118E-20,1.5227E-17,1.4025E-20,1.3547E-18,4.9907E-21,4.6626E-18,4.2944E-21,1.1509E-17,1.06E-20,1.4772E-17,1.3605E-20,1.4963E-17,1.3782E-20,0.05
2576,2.7546E-20,5.0488E-21,3.0793E-20,1.1742E-20,6.201E-20,7.2533E-21,8.8891E-20,9.0059E-21,3.1744E-19,1.6958E-20,1.1336E-18,3.6543E-20,1.8572E-18,2.7369E-20,1.7509E-20,2.1932E-21,2.1031E-19,5.23E-21,8.5676E-19,9.4692E-21,1.5576E-18,1.2911E-20,1.8692E-18,1.3773E-20,0.05
2577,3.8239E-19,6.3394E-21,5.3518E-19,9.3655E-21,6.1221E-19,6.7664E-21,8.2206E-19,8.3286E-21,1.7527E-18,1.13E-20,5.3667E-18,2.4714E-20,8.0557E-18,1.4839E-20,2.5592E-19,3.0642E-21,1.3593E-18,3.7558E-21,4.4392E-18,8.1773E-21,7.0227E-18,3.7558E-21,8.1153E-18,7.4744E-21,0.05
2578,3.4765E-20,5.7636E-22,5.4243E-20,8.9928E-22,6.1765E-20,6.8266E-22,8.0528E-20,7.4169E-22,1.8363E-19,1.1839E-21,4.8166E-19,2.2181E-21,6.8288E-19,1.2579E-21,2.1814E-20,2.8129E-22,1.3994E-19,3.8667E-22,4.1643E-19,7.671E-22,6.1086E-19,5.6263E-22,6.9238E-19,6.3771E-22,0.05
2579,1.0279E-19,9.4675E-22,1.5317E-19,1.5518E-21,1.8757E-19,1.2093E-21,2.5868E-19,1.4295E-21,5.6281E-19,2.0735E-21,1.9018E-18,5.2548E-21,3.0225E-18,2.7838E-21,5.7911E-20,4.267E-22,4.3049E-19,7.9299E-22,1.5688E-18,1.4449E-21,2.5725E-18,2.3694E-21,3.073E-18,4.267E-22,0.05
2580,6.0626E-18,1.6752E-20,6.7649E-18,2.4923E-20,6.8086E-18,1.8813E-20,7.5069E-18,2.0742E-20,9.364E-18,1.7249E-20,1.8718E-17,3.448E-20,1.6837E-17,1.5507E-20,5.8058E-18,1.0695E-20,8.627E-18,7.9457E-21,1.7024E-17,1.568E-20,1.7826E-17,1.6419E-20,1.6198E-17,1.4919E-20,0.05
2581,5.1864E-20,8.5984E-21,1.0906E-19,1.2154E-20,1.1505E-19,9.9603E-21,1.7032E-19,1.1765E-20,3.3765E-19,1.6171E-20,1.0609E-18,2.9313E-20,1.6416E-18,2.4192E-20,3.4871E-20,3.6614E-21,2.5285E-19,4.8906E-21,8.3189E-19,9.1944E-21,1.4311E-18,1.1863E-20,1.7158E-18,1.2643E-20,0.05
2582,1.3585E-18,7.5075E-21,1.8513E-18,1.023E-20,2.0057E-18,9.2367E-21,2.5555E-18,9.4147E-21,4.741E-18,1.31E-20,1.1584E-17,2.1339E-20,1.38E-17,1.271E-20,1.1053E-18,4.072E-21,3.8359E-18,3.533E-21,1.0034E-17,9.2416E-21,1.3179E-17,1.2138E-20,1.3623E-17,1.2547E-20,0.05
2583,6.0721E-20,2.293E-21,1.3284E-19,3.7929E-21,1.6988E-19,2.9728E-21,3.0209E-19,4.1736E-21,9.2841E-19,7.6959E-21,3.0433E-18,1.4015E-20,5.5532E-18,1.0229E-20,3.8418E-20,9.5539E-22,6.6273E-19,2.4416E-21,2.4623E-18,4.5357E-21,4.5681E-18,4.2074E-21,5.6668E-18,5.2193E-21,0.05
2584,1.4481E-19,1.608E-21,2.1145E-19,1.9475E-21,2.5073E-19,1.3856E-21,3.2779E-19,1.5096E-21,6.7112E-19,2.4725E-21,2.0778E-18,5.7411E-21,3.4041E-18,3.1353E-21,8.2187E-20,5.2988E-22,5.2336E-19,9.6407E-22,1.7474E-18,1.6095E-21,2.8734E-18,2.6465E-21,3.4802E-18,3.2054E-21,0.05
2585,2.8787E-19,4.2422E-21,3.9481E-19,5.8182E-21,4.5373E-19,4.5969E-21,5.8022E-19,5.344E-21,1.1324E-18,7.3007E-21,3.287E-18,1.5137E-20,4.6089E-18,8.4898E-21,1.9806E-19,2.0066E-21,8.9535E-19,8.4898E-21,2.7618E-18,5.0874E-21,4.1152E-18,3.7903E-21,4.6131E-18,4.2488E-21,0.05
2586,3.4445E-19,2.6649E-20,5.3596E-19,3.6035E-20,6.6916E-19,2.8351E-20,9.1692E-19,3.5469E-20,1.8329E-18,5.2332E-20,5.3202E-18,1.029E-19,8.3086E-18,6.8873E-20,2.8545E-19,1.262E-20,1.4748E-18,1.63E-20,4.638E-18,2.9902E-20,7.3575E-18,3.3883E-20,8.3778E-18,3.8581E-20,0.05
2587,2.7283E-18,7.5385E-21,3.0303E-18,1.1164E-20,3.0387E-18,8.3963E-21,3.338E-18,9.2233E-21,4.1371E-18,7.6207E-21,8.1713E-18,1.5052E-20,7.2492E-18,6.6768E-21,2.6127E-18,4.8128E-21,3.815E-18,6.6768E-21,7.4523E-18,6.8638E-21,7.7462E-18,7.1346E-21,6.9934E-18,6.4412E-21,0.05
2588,1.9734E-19,3.4534E-21,2.7952E-19,5.149E-21,3.4707E-19,4.1556E-21,4.5584E-19,5.458E-21,9.5767E-19,7.0564E-21,3.1624E-18,1.4563E-20,4.8042E-18,8.8496E-21,1.1067E-19,1.7328E-21,7.4613E-19,2.0616E-21,2.6063E-18,4.8009E-21,4.1535E-18,3.8255E-21,4.88E-18,4.4946E-21,0.05
2589,1.979E-19,3.8277E-21,2.8187E-19,4.673E-21,3.1831E-19,4.1044E-21,4.3536E-19,4.4108E-21,9.2225E-19,6.7954E-21,2.895E-18,1.3332E-20,4.455E-18,1.231E-20,1.3541E-19,1.746E-21,7.1523E-19,1.9763E-21,2.3859E-18,4.3949E-21,3.8446E-18,3.541E-21,4.5004E-18,4.145E-21,0.05
2590,4.7025E-20,6.0637E-21,4.8745E-20,1.0371E-20,6.8855E-20,7.5467E-21,1.1014E-19,9.4339E-21,2.8024E-19,1.3938E-20,8.6126E-19,3.0937E-20,1.573E-18,2.3181E-20,2.7691E-20,2.9585E-21,1.937E-19,4.4601E-21,7.1307E-19,8.5379E-21,1.2976E-18,1.0756E-20,1.6456E-18,1.2125E-20,0.05
2591,5.2143E-19,3.842E-21,5.9319E-19,4.9171E-21,6.0589E-19,3.9063E-21,6.9118E-19,3.8196E-21,9.3582E-19,4.3096E-21,2.0155E-18,7.4255E-21,1.9534E-18,5.3975E-21,5.0026E-19,2.3038E-21,8.4332E-19,1.5535E-21,1.7881E-18,1.6469E-21,2.01E-18,1.8513E-21,1.8967E-18,1.7469E-21,0.05
2592,1.4752E-19,2.0381E-20,3.4902E-19,3.4396E-20,3.4045E-19,2.5712E-20,4.7913E-19,3.1773E-20,1.175E-18,5.0866E-20,3.2423E-18,1.1049E-19,4.6779E-18,6.8936E-20,1.2214E-19,1.0912E-20,8.8726E-19,1.7161E-20,2.7622E-18,3.0529E-20,4.2467E-18,3.1291E-20,4.7256E-18,3.4819E-20,0.05
2593,1.1774E-18,5.2054E-20,1.4809E-18,7.6383E-20,1.581E-18,5.6791E-20,2.0518E-18,6.2363E-20,3.4973E-18,8.6971E-20,9.3527E-18,1.7228E-19,1.1255E-17,1.0366E-19,9.4741E-19,2.7923E-20,2.8796E-18,2.9175E-20,7.9604E-18,4.3991E-20,1.0748E-17,4.9497E-20,1.1152E-17,5.1355E-20,0.05
2594,6.0063E-20,8.8512E-21,1.0418E-19,1.2762E-20,9.2343E-20,1.0631E-20,1.5143E-19,1.1437E-20,3.3932E-19,1.7814E-20,1.2263E-18,3.9532E-20,2.0597E-18,3.0353E-20,2.6485E-20,4.2689E-21,2.5084E-19,5.3138E-21,9.5281E-19,1.4071E-20,1.6975E-18,1.4071E-20,2.1608E-18,1.3931E-20,0.05
2595,7.2686E-21,1.2586E-21,8.1781E-21,2.3576E-21,1.6363E-20,1.8235E-21,2.337E-20,2.4322E-21,8.3301E-20,4.2198E-21,2.9584E-19,8.4467E-21,4.8512E-19,7.149E-21,4.6201E-21,6.0425E-22,5.524E-20,1.2211E-21,2.238E-19,2.4735E-21,4.0687E-19,3.3726E-21,4.8826E-19,3.5976E-21,0.05
2596,5.5184E-19,2.5413E-21,6.653E-19,3.6766E-21,7.1551E-19,2.636E-21,8.6739E-19,3.1956E-21,1.3373E-18,3.695E-21,3.2495E-18,5.9858E-21,3.3221E-18,3.0598E-21,4.5985E-19,1.2706E-21,1.1413E-18,1.0512E-21,2.8302E-18,2.6067E-21,3.3498E-18,3.0853E-21,3.2346E-18,1.2706E-21,0.05
2597,9.6865E-19,5.2638E-20,1.4675E-18,7.9744E-20,1.5253E-18,5.7601E-20,2.1153E-18,6.2344E-20,4.2478E-18,8.9985E-20,9.7044E-18,1.7876E-19,1.2664E-17,1.1664E-19,7.6237E-19,2.8789E-20,3.3494E-18,3.3934E-20,8.705E-18,4.8106E-20,1.1678E-17,5.3779E-20,1.2364E-17,5.6939E-20,0.05
2598,1.1996E-19,1.1049E-21,1.9171E-19,1.5891E-21,2.2195E-19,1.2265E-21,2.972E-19,1.3686E-21,7.0965E-19,2.6145E-21,1.9171E-18,3.5314E-21,2.8618E-18,2.6359E-21,7.7812E-20,5.0167E-22,5.3487E-19,4.9263E-22,1.6393E-18,1.5098E-21,2.5064E-18,2.3085E-21,2.8963E-18,2.6676E-21,0.05
2599,2.9621E-19,1.255E-20,6.0813E-19,2.2964E-20,7.5439E-19,1.6676E-20,1.122E-18,2.3768E-20,2.8655E-18,3.6949E-20,7.8126E-18,6.4761E-20,1.0549E-17,4.8578E-20,2.4615E-19,7.4814E-21,2.1837E-18,1.2068E-20,6.4505E-18,1.7823E-20,9.7363E-18,2.6902E-20,1.05E-17,2.9013E-20,0.05
2600,2.3676E-18,4.5794E-20,2.8994E-18,6.142E-20,2.9724E-18,4.3803E-20,3.61E-18,4.6549E-20,5.7744E-18,5.8503E-20,1.3562E-17,1.2491E-19,1.4279E-17,6.5759E-20,2.2673E-18,2.5059E-20,4.8788E-18,2.2468E-20,1.1779E-17,3.2547E-20,1.4253E-17,3.9383E-20,1.389E-17,3.838E-20,0.05
2601,4.3137E-20,5.165E-22,8.0994E-20,8.9518E-22,9.8731E-20,7.2747E-22,1.6537E-19,7.6155E-22,4.3058E-19,1.1897E-21,1.2475E-18,2.298E-21,1.7671E-18,1.6275E-21,3.3795E-20,2.8014E-22,3.2037E-19,5.9015E-22,1.0272E-18,9.4608E-22,1.5939E-18,1.468E-21,1.7606E-18,1.6215E-21,0.05
2602,1.0449E-20,4.9084E-22,1.5656E-20,7.3542E-22,2.0431E-20,5.4572E-22,2.849E-20,6.8225E-22,7.1696E-20,1.1226E-21,2.3784E-19,2.4097E-21,4.2024E-19,2.4097E-21,5.936E-21,2.2416E-22,5.2564E-20,3.389E-22,1.9692E-19,3.389E-22,3.4506E-19,3.389E-22,4.328E-19,1.1959E-21,0.05
2603,4.7588E-19,3.8132E-20,7.384E-19,5.9848E-20,9.2277E-19,4.5895E-20,1.4266E-18,5.3871E-20,3.2801E-18,8.7613E-20,9.0843E-18,1.5897E-19,1.3131E-17,1.2094E-19,4.2569E-19,1.9996E-20,2.4518E-18,2.7099E-20,7.6189E-18,4.9121E-20,1.1953E-17,5.5048E-20,1.3119E-17,6.0414E-20,0.05
2604,9.2956E-19,1.9692E-20,1.1659E-18,3.0069E-20,1.3289E-18,2.2031E-20,1.6229E-18,2.541E-20,2.632E-18,3.1514E-20,7.058E-18,5.8506E-20,8.9842E-18,4.1374E-20,6.25E-19,1.0362E-20,2.2115E-18,1.2221E-20,6.0629E-18,1.6752E-20,8.2924E-18,2.2913E-20,8.9842E-18,1.6549E-20,0.05
2605,1.0303E-18,3.7956E-21,1.1906E-18,5.4827E-21,1.225E-18,3.3849E-21,1.4353E-18,3.966E-21,1.996E-18,3.6767E-21,4.3909E-18,8.0883E-21,4.1357E-18,3.8091E-21,9.7578E-19,1.7974E-21,1.7691E-18,1.6294E-21,3.9062E-18,3.5977E-21,4.3028E-18,3.963E-21,3.9825E-18,3.668E-21,0.05
2606,2.5591E-18,1.8856E-20,2.8899E-18,2.1294E-20,2.914E-18,1.6103E-20,3.2128E-18,1.4796E-20,4.1389E-18,1.9061E-20,8.3424E-18,3.0734E-20,7.6435E-18,2.112E-20,2.4104E-18,8.8802E-21,3.747E-18,6.9023E-21,7.5386E-18,6.9433E-21,8.0184E-18,7.3853E-21,7.3399E-18,6.7603E-21,0.05
2607,1.1554E-19,1.011E-20,2.0209E-19,1.6007E-20,2.4589E-19,1.3362E-20,3.7183E-19,1.5411E-20,7.8333E-19,2.453E-20,2.6616E-18,5.148E-20,4.4253E-18,4.0759E-20,7.2168E-20,5.7828E-21,5.8606E-19,7.557E-21,2.2138E-18,1.6312E-20,3.732E-18,1.7187E-20,4.6339E-18,2.134E-20,0.05
