galaxy_id,JPAS3518,error_JPAS3518,JPAS3785,error_JPAS3785,JPAS3900,error_JPAS3900,JPAS4000,error_JPAS4000,JPAS4100,error_JPAS4100,JPAS4200,error_JPAS4200,JPAS4300,error_JPAS4300,JPAS4400,error_JPAS4400,JPAS4500,error_JPAS4500,JPAS4600,error_JPAS4600,JPAS4700,error_JPAS4700,JPAS4800,error_JPAS4800,JPAS4900,error_JPAS4900,JPAS5000,error_JPAS5000,JPAS5100,error_JPAS5100,JPAS5200,error_JPAS5200,JPAS5300,error_JPAS5300,JPAS5400,error_JPAS5400,JPAS5500,error_JPAS5500,JPAS5600,error_JPAS5600,JPAS5700,error_JPAS5700,JPAS5800,error_JPAS5800,JPAS5900,error_JPAS5900,JPAS6000,error_JPAS6000,JPAS6100,error_JPAS6100,JPAS6200,error_JPAS6200,JPAS6300,error_JPAS6300,JPAS6400,error_JPAS6400,JPAS6500,error_JPAS6500,JPAS6600,error_JPAS6600,JPAS6700,error_JPAS6700,JPAS6800,error_JPAS6800,JPAS6900,error_JPAS6900,JPAS7000,error_JPAS7000,JPAS7100,error_JPAS7100,JPAS7200,error_JPAS7200,JPAS7300,error_JPAS7300,JPAS7400,error_JPAS7400,JPAS7500,error_JPAS7500,JPAS7600,error_JPAS7600,JPAS7700,error_JPAS7700,JPAS7800,error_JPAS7800,JPAS7900,error_JPAS7900,JPAS8000,error_JPAS8000,JPAS8100,error_JPAS8100,JPAS8200,error_JPAS8200,JPAS8300,error_JPAS8300,JPAS8400,error_JPAS8400,JPAS8500,error_JPAS8500,JPAS8600,error_JPAS8600,JPAS8700,error_JPAS8700,JPAS8800,error_JPAS8800,JPAS8900,error_JPAS8900,JPAS9000,error_JPAS9000,JPAS9100,error_JPAS9100,uj_JPAS,error_uj_JPAS,g_JPAS,error_g_JPAS,r_JPAS,error_r_JPAS
25,-999.0,-999.0,2.1517901E-27,2.97280738E-29,2.20800396E-27,3.25383487E-29,2.50495481E-27,3.46072278E-29,2.67423365E-27,3.94089623E-29,2.78483461E-27,3.84739053E-29,2.72646121E-27,3.51562923E-29,2.87078155E-27,3.96613103E-29,3.03668635E-27,4.19533686E-29,3.1506469E-27,4.6429648E-29,3.19153555E-27,4.40926885E-29,3.25386596E-27,4.79507385E-29,3.23593825E-27,4.47061333E-29,3.23891689E-27,4.77304422E-29,3.17395142E-27,5.26197042E-29,3.14484773E-27,5.21372106E-29,3.33579309E-27,5.53028075E-29,3.53182657E-27,5.52998524E-29,3.49945669E-27,5.47930199E-29,3.55140172E-27,5.56063521E-29,3.6174303E-27,6.33037464E-29,3.64753374E-27,6.04710345E-29,3.59087712E-27,6.6146395E-29,3.63412619E-27,6.3595922E-29,3.63747923E-27,6.03043573E-29,3.53182657E-27,6.1805716E-29,3.58096359E-27,6.59637807E-29,3.68128952E-27,6.78118549E-29,4.22668052E-27,7.00724874E-29,4.55827058E-27,7.55698017E-29,3.88686636E-27,6.8018778E-29,3.78442615E-27,7.66828688E-29,3.80890433E-27,7.36707324E-29,3.83001484E-27,7.7606617E-29,3.77746044E-27,7.65417222E-29,3.72906491E-27,8.24303012E-29,3.8940339E-27,7.89038271E-29,4.00682483E-27,8.48797049E-29,4.07379943E-27,8.25463745E-29,4.0327413E-27,8.54287093E-29,3.9445703E-27,8.71939986E-29,3.98107515E-27,9.16676329E-29,3.95549071E-27,8.01491154E-29,4.00682483E-27,9.59509734E-29,4.0926019E-27,8.66967957E-29,4.10392329E-27,9.44963185E-29,4.0327413E-27,8.54287093E-29,3.98840794E-27,9.18364768E-29,3.90121493E-27,8.98287911E-29,3.99944082E-27,9.2090519E-29,4.10392329E-27,9.82761787E-29,4.20339295E-27,1.00658163E-28,2.2100412E-27,7.32788297E-29,6.40912772E-30,4.78144976E-31,-999.0,-999.0,-999.0,-999.0,3.17980452E-27,1.46435405E-29,3.77050745E-27,2.43093586E-29
26,-999.0,-999.0,9.44495111E-28,1.91380652E-29,9.86280473E-28,2.18015465E-29,1.26357115E-27,2.44396297E-29,1.46689812E-27,2.97233854E-29,1.58197523E-27,2.91410564E-29,1.62330318E-27,2.84072289E-29,1.79970103E-27,3.14941305E-29,2.03610296E-27,3.56310792E-29,2.1857456E-27,3.82497722E-29,2.24284653E-27,3.71832764E-29,2.316325E-27,4.0534861E-29,2.33345807E-27,3.65363024E-29,2.37246739E-27,4.1517341E-29,2.40990535E-27,4.43920894E-29,2.43668714E-27,4.48854314E-29,2.65460419E-27,4.88996111E-29,2.75676726E-27,4.82424507E-29,2.86286231E-27,5.27358679E-29,2.92684787E-27,5.12188008E-29,3.02273511E-27,5.28967914E-29,3.18566108E-27,5.57479381E-29,3.19742119E-27,5.88986692E-29,3.29305594E-27,5.4594288E-29,3.31435557E-27,5.49474072E-29,3.2478767E-27,5.68366903E-29,3.32966016E-27,6.44013279E-29,3.4324143E-27,6.32274014E-29,3.70168473E-27,6.47781662E-29,3.87257057E-27,7.13353799E-29,3.63747923E-27,6.70048421E-29,3.60744282E-27,7.3096709E-29,3.66100678E-27,7.08101427E-29,3.73250577E-27,7.56308296E-29,3.64082804E-27,7.37731738E-29,3.62409287E-27,8.01099046E-29,3.79838837E-27,7.69657879E-29,3.96277651E-27,8.75964457E-29,4.0327413E-27,7.80001327E-29,4.01790895E-27,8.88151321E-29,3.91200668E-27,9.00772782E-29,3.96643308E-27,8.76772686E-29,3.96643308E-27,8.0370832E-29,4.0216075E-27,9.63049593E-29,4.0476195E-27,8.57438817E-29,4.10014885E-27,9.44094109E-29,4.09637827E-27,8.6776782E-29,4.01051338E-27,9.2345476E-29,3.89761844E-27,9.33358253E-29,4.06256125E-27,9.35439281E-29,4.09637827E-27,1.01868393E-28,4.28942963E-27,9.87677542E-29,2.7064483E-27,8.22601152E-29,4.36113776E-29,2.93223173E-30,-999.0,-999.0,-999.0,-999.0,2.29509027E-27,1.26831379E-29,3.41035624E-27,2.19873792E-29
27,-999.0,-999.0,1.55310294E-27,2.43178297E-29,1.44410994E-27,2.66014861E-29,1.68888514E-27,2.64438517E-29,1.91955358E-27,3.00555632E-29,2.02861417E-27,3.17631859E-29,2.02115755E-27,3.35079822E-29,2.18776224E-27,3.62700606E-29,2.38341226E-27,3.95136637E-29,2.49114782E-27,3.6710912E-29,2.58464113E-27,4.04692199E-29,2.61336502E-27,4.33259638E-29,2.62059419E-27,4.10321602E-29,2.67423365E-27,4.43350788E-29,2.65216288E-27,4.39691762E-29,2.67423365E-27,4.67981386E-29,2.87078155E-27,5.02376599E-29,2.95120453E-27,5.16450332E-29,3.03389356E-27,5.30920626E-29,3.09314518E-27,5.41289412E-29,3.1506469E-27,5.51352035E-29,3.26888398E-27,5.72043082E-29,3.28700158E-27,6.0548806E-29,3.34502793E-27,5.54559189E-29,3.39781266E-27,5.63310134E-29,3.34502793E-27,5.8536799E-29,3.38843954E-27,6.86590956E-29,3.49945669E-27,7.41317338E-29,3.86545079E-27,6.76440222E-29,4.09637827E-27,7.54580676E-29,3.68468647E-27,7.12681529E-29,3.65089911E-27,7.06146487E-29,3.70168473E-27,7.15969272E-29,3.72906491E-27,7.21265098E-29,3.65763178E-27,7.41136722E-29,3.64753374E-27,8.0628052E-29,3.78094599E-27,7.66123497E-29,3.91561626E-27,8.6553976E-29,3.9774051E-27,8.05931506E-29,3.98107515E-27,8.80009271E-29,3.91200668E-27,9.00772782E-29,3.9774051E-27,8.79197973E-29,3.94094262E-27,9.07435597E-29,3.97373851E-27,9.14987108E-29,4.07005273E-27,8.99677711E-29,4.10771005E-27,8.70168311E-29,4.03645334E-27,8.92250602E-29,3.97008387E-27,9.14145597E-29,3.83354044E-27,9.53321721E-29,3.96643308E-27,9.13304929E-29,3.98107515E-27,1.02667762E-28,4.0926019E-27,9.80050679E-29,3.23295537E-27,9.52851733E-29,3.71193289E-28,2.39317138E-29,-999.0,-999.0,-999.0,-999.0,2.58702023E-27,1.42964022E-29,3.502678E-27,2.25825969E-29
28,-999.0,-999.0,2.1757038E-27,3.00584551E-29,2.40990535E-27,3.32940716E-29,2.91877379E-27,3.49477683E-29,3.27491214E-27,3.92119698E-29,3.53182657E-27,4.22881253E-29,3.57766216E-27,4.2836931E-29,3.88686636E-27,5.01191039E-29,4.30130492E-27,5.15014251E-29,4.60892831E-27,5.09397577E-29,4.80839534E-27,5.31443456E-29,5.05825201E-27,6.05646889E-29,5.16178653E-27,5.70501676E-29,5.32108058E-27,5.88107505E-29,5.40504728E-27,6.47170239E-29,5.56672486E-27,6.66528543E-29,6.14893964E-27,7.36239684E-29,6.48633407E-27,7.76637509E-29,6.73596232E-27,7.44485975E-29,7.0404426E-27,7.78138411E-29,7.35868635E-27,8.81087973E-29,7.6842078E-27,9.90838415E-29,7.6912983E-27,8.5007376E-29,8.04636197E-27,9.63426533E-29,8.18087662E-27,9.04183845E-29,8.0093949E-27,8.85231009E-29,8.22621841E-27,1.0607277E-28,8.62978316E-27,1.11276537E-28,1.03086024E-26,1.04440304E-28,1.12615849E-26,1.24467616E-28,9.5323579E-27,1.14135134E-28,9.4623673E-27,1.13297102E-28,9.62055394E-27,1.15191146E-28,9.8084415E-27,1.17440813E-28,9.61168465E-27,1.23937636E-28,9.70061485E-27,1.34018929E-28,1.01765329E-26,1.21848123E-28,1.05876674E-26,1.36522421E-28,1.09244524E-26,1.40865092E-28,1.08442644E-26,1.39831108E-28,1.05390014E-26,1.35894917E-28,1.08742635E-26,1.30202361E-28,1.09647814E-26,1.51484032E-28,1.12512273E-26,1.55441433E-28,1.15345146E-26,1.48731517E-28,1.18140849E-26,1.41455269E-28,1.16198318E-26,1.49831632E-28,1.157712E-26,1.59943812E-28,1.13658039E-26,1.57024379E-28,1.16520017E-26,1.60978325E-28,1.19674067E-26,1.5431344E-28,1.26357113E-26,1.51292955E-28,6.62520671E-27,1.09836724E-28,1.9107306E-29,7.74333065E-31,-999.0,-999.0,-999.0,-999.0,5.15228515E-27,-999.0,8.70964608E-27,-999.0
29,-999.0,-999.0,6.02005015E-28,1.55250793E-29,6.37381508E-28,1.76114994E-29,8.2794255E-28,1.90640809E-29,9.64716702E-28,2.22134217E-29,1.09546732E-27,2.32061393E-29,1.1439318E-27,2.42328014E-29,1.25198755E-27,2.88280777E-29,1.43086802E-27,2.89933165E-29,1.56458745E-27,3.31438791E-29,1.65958423E-27,3.51562683E-29,1.78155472E-27,3.77400658E-29,1.87240546E-27,3.62155297E-29,1.96607499E-27,4.16489001E-29,2.03797727E-27,4.12950165E-29,2.14190431E-27,4.14280982E-29,2.41880142E-27,4.23281666E-29,2.64240824E-27,5.11087039E-29,2.78997627E-27,4.8823597E-29,2.95120453E-27,5.16450332E-29,3.13328772E-27,5.48314241E-29,3.31741394E-27,6.41644686E-29,3.39781266E-27,5.63310134E-29,3.58425963E-27,6.27232712E-29,3.69487118E-27,6.4658927E-29,3.67789603E-27,6.09744064E-29,3.86545079E-27,6.76440222E-29,4.08131172E-27,6.7662487E-29,5.18083013E-27,8.11192605E-29,5.92651631E-27,9.27948918E-29,4.87978032E-27,8.08999753E-29,4.81282112E-27,8.42226618E-29,4.90230252E-27,8.12733649E-29,5.10034629E-27,8.92542561E-29,5.07224466E-27,9.81059084E-29,5.19995538E-27,9.09973732E-29,5.52585123E-27,8.14319532E-29,5.78094913E-27,9.5840094E-29,6.00896922E-27,1.05154836E-28,6.05340273E-27,1.05932394E-28,5.92651631E-27,1.14628979E-28,6.25748814E-27,1.15267184E-28,6.38558289E-27,1.05864096E-28,6.61301172E-27,1.15725351E-28,6.84225671E-27,1.13435107E-28,7.06641723E-27,1.17151381E-28,7.10558294E-27,1.17800685E-28,7.15812462E-27,1.18671759E-28,7.02100535E-27,1.22865098E-28,7.21107152E-27,1.32832845E-28,7.61378039E-27,1.19213366E-28,8.27179284E-27,1.21897643E-28,6.12632422E-27,1.1849361E-28,4.04389677E-28,2.01126594E-29,-999.0,-999.0,-999.0,-999.0,1.90195212E-27,1.2262338E-29,4.14954048E-27,2.67530778E-29
30,-999.0,-999.0,3.58096359E-27,3.95782696E-29,3.83001484E-27,4.58584593E-29,4.2461979E-27,4.69307148E-29,4.46272404E-27,4.52135226E-29,4.64300918E-27,5.13164335E-29,4.47919844E-27,4.95059269E-29,4.62594236E-27,5.53884512E-29,4.92038893E-27,5.43821468E-29,5.05825201E-27,6.05646889E-29,5.10975137E-27,6.11813175E-29,5.24806627E-27,6.28374186E-29,5.30150967E-27,6.34773149E-29,5.38516783E-27,6.4478991E-29,5.28201078E-27,6.81087611E-29,5.31128646E-27,6.84862554E-29,5.6027305E-27,6.70839677E-29,5.76501398E-27,6.90270565E-29,5.89385022E-27,7.59981104E-29,6.04226046E-27,7.79117806E-29,6.22874017E-27,8.03163403E-29,6.40914202E-27,8.26425266E-29,6.4684545E-27,8.34073314E-29,6.62520671E-27,7.93265266E-29,6.66805788E-27,8.59811141E-29,6.52228425E-27,8.41014426E-29,6.69883501E-27,9.2547819E-29,6.79203308E-27,8.75797082E-29,9.82650827E-27,1.08606572E-28,1.14709628E-26,1.26781765E-28,7.89951059E-27,1.01860051E-28,7.4131008E-27,1.02415766E-28,7.31139629E-27,1.01010668E-28,7.3994552E-27,1.09042398E-28,7.35190322E-27,1.15113001E-28,7.32486316E-27,1.07943161E-28,7.59976655E-27,1.04994635E-28,7.73390988E-27,1.06847909E-28,7.86321759E-27,1.23118948E-28,7.76962279E-27,1.28809553E-28,7.53701128E-27,1.24953179E-28,7.73390988E-27,1.13971117E-28,7.81987646E-27,1.22440334E-28,7.97993742E-27,1.24946487E-28,8.1208269E-27,1.27152483E-28,8.25656721E-27,1.29277855E-28,8.14329172E-27,1.27504218E-28,8.04636197E-27,1.25986549E-28,7.96526646E-27,1.32053048E-28,8.09840676E-27,1.34260332E-28,8.4800814E-27,1.40587963E-28,6.4328013E-27,1.12571737E-28,5.06756898E-28,2.28702751E-29,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.23358867E-27,1.9281252E-29,7.37224027E-27,3.39504194E-29
31,-999.0,-999.0,8.03896255E-28,1.85103941E-29,8.4800814E-28,2.10881986E-29,1.04809127E-27,2.31678644E-29,1.19784234E-27,2.42715758E-29,1.23253517E-27,2.72449633E-29,1.22348812E-27,2.59181029E-29,1.32190294E-27,2.67853853E-29,1.42298432E-27,2.88335727E-29,1.48320025E-27,3.27858668E-29,1.54739063E-27,3.13543863E-29,1.58781513E-27,3.07110655E-29,1.5922074E-27,3.51954519E-29,1.62779349E-27,3.44828247E-29,1.62330318E-27,3.73779338E-29,1.62330318E-27,3.73779338E-29,1.75226537E-27,3.71196094E-29,1.79804203E-27,3.97453862E-29,1.84161851E-27,4.0708637E-29,1.85866145E-27,4.45091528E-29,1.91073051E-27,4.39961934E-29,1.96970055E-27,4.35398684E-29,1.96788922E-27,4.71248124E-29,2.023018E-27,4.84449742E-29,2.02674853E-27,4.66676117E-29,1.9642625E-27,4.52288157E-29,2.0100172E-27,4.99849418E-29,2.0720514E-27,4.96191746E-29,2.24284653E-27,5.37091847E-29,2.35287684E-27,5.8511142E-29,2.1857456E-27,5.63680875E-29,2.16371161E-27,5.77927039E-29,2.20596863E-27,5.68896173E-29,2.24284653E-27,6.40378688E-29,2.18373531E-27,5.83275407E-29,2.16770618E-27,5.39063398E-29,2.2594363E-27,6.45115392E-29,2.34638607E-27,6.05108411E-29,2.39882837E-27,6.18632712E-29,2.36374158E-27,6.09584212E-29,2.28454619E-27,7.15409247E-29,2.32702103E-27,7.28710201E-29,2.34422806E-27,6.90916474E-29,2.38341226E-27,6.58561152E-29,2.44118092E-27,6.5203899E-29,2.4434279E-27,6.97648803E-29,2.39662202E-27,6.84284775E-29,2.36374158E-27,7.40209447E-29,2.27195388E-27,7.11465966E-29,2.32702103E-27,7.28710201E-29,2.02488018E-27,7.0869371E-29,4.04761959E-28,2.72143651E-29,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.56747269E-27,1.15495641E-29,2.07586783E-27,1.72075009E-29
32,-999.0,-999.0,2.62059419E-27,3.37911902E-29,2.45697046E-27,3.1681346E-29,2.63511879E-27,3.88325435E-29,2.78740419E-27,4.10767063E-29,2.78227351E-27,3.58759612E-29,2.8002694E-27,3.86871479E-29,2.83400245E-27,3.91531838E-29,2.86022321E-27,4.21498044E-29,2.94035654E-27,4.60388618E-29,2.96756145E-27,4.37316007E-29,3.22107142E-27,4.45007389E-29,3.29609428E-27,4.55372233E-29,3.10741459E-27,5.15166158E-29,2.88668645E-27,4.78572526E-29,2.8392221E-27,5.49154187E-29,2.96209913E-27,5.18356822E-29,3.00607389E-27,4.7067838E-29,3.05351686E-27,5.3435462E-29,3.05070211E-27,5.61960057E-29,3.09314518E-27,5.69778309E-29,3.18273116E-27,5.56966662E-29,3.21217844E-27,5.91705082E-29,3.16518863E-27,5.8304923E-29,3.14484773E-27,5.79302334E-29,3.09314518E-27,6.26756164E-29,3.1506469E-27,6.09389091E-29,3.17980452E-27,6.4431577E-29,5.68067905E-27,8.37135844E-29,6.98876451E-27,9.6553338E-29,3.80189318E-27,7.35351289E-29,3.4324143E-27,7.2711517E-29,3.27189343E-27,6.9311071E-29,3.30521973E-27,7.61054931E-29,3.26587798E-27,7.21916242E-29,3.23295537E-27,6.55085571E-29,3.30521973E-27,7.61054931E-29,3.36046695E-27,7.11874022E-29,3.40721967E-27,7.53159701E-29,3.37287225E-27,7.45567204E-29,3.28095147E-27,8.46122955E-29,3.33579309E-27,8.60266022E-29,3.3511963E-27,8.33372757E-29,3.36356731E-27,7.74489917E-29,3.4355813E-27,7.59428964E-29,3.47056004E-27,8.31091012E-29,3.4355813E-27,8.22714721E-29,3.32966016E-27,8.58684472E-29,3.29305594E-27,9.0990488E-29,3.37908453E-27,8.71430457E-29,3.42609648E-27,9.15109826E-29,2.47058794E-27,7.28158603E-29,1.09445989E-28,7.66106344E-30,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.96483222E-27,1.36535553E-29,3.70510018E-27,2.73001864E-29
33,-999.0,-999.0,9.16220245E-28,2.02528807E-29,1.00832178E-27,2.04313708E-29,1.15133084E-27,2.54499545E-29,1.24394159E-27,2.6351389E-29,1.30017046E-27,2.51475248E-29,1.27174393E-27,2.57690269E-29,1.33905855E-27,2.95996414E-29,1.4481047E-27,3.06763325E-29,1.51216701E-27,3.2033415E-29,1.53320172E-27,2.96547471E-29,1.55024418E-27,3.14122063E-29,1.54881851E-27,3.13833203E-29,1.60842171E-27,3.70352747E-29,1.58928018E-27,3.65945287E-29,1.57761107E-27,4.0684936E-29,1.6672477E-27,3.83897933E-29,1.73300588E-27,3.67116192E-29,1.76847766E-27,4.07207042E-29,1.77664399E-27,3.92723868E-29,1.81300901E-27,4.00762278E-29,1.88451629E-27,4.33925889E-29,1.8810475E-27,4.3312717E-29,1.92132062E-27,4.77792404E-29,1.91955358E-27,4.4199358E-29,1.88972939E-27,5.04746396E-29,1.92663541E-27,4.61369187E-29,1.96607499E-27,4.88921902E-29,2.09507416E-27,5.21001365E-29,2.18977618E-27,5.24383177E-29,2.08929464E-27,5.19564079E-29,2.04738795E-27,5.84571257E-29,2.07777874E-27,5.35837405E-29,2.10280831E-27,5.42292219E-29,2.07969581E-27,5.93795859E-29,2.0720514E-27,5.72528898E-29,2.13599074E-27,5.90195995E-29,2.15774258E-27,5.96206281E-29,2.21819482E-27,5.72049221E-29,2.22843287E-27,6.36263337E-29,2.16371161E-27,6.17784039E-29,2.18977618E-27,6.65563231E-29,2.20191301E-27,6.28691303E-29,2.21615507E-27,6.12346176E-29,2.24284653E-27,7.02350901E-29,2.26151611E-27,7.49855889E-29,2.2594363E-27,6.86735822E-29,2.22433603E-27,7.17041172E-29,2.13796173E-27,7.28580141E-29,2.19988308E-27,7.09158461E-29,2.24078386E-27,7.42981643E-29,2.27195388E-27,6.48689497E-29,1.98792467E-27,6.59140556E-29,3.84768351E-28,2.94139306E-29,-999.0,-999.0,-999.0,-999.0,1.54596419E-27,1.13910857E-29,1.97151382E-27,1.81583115E-29
34,-999.0,-999.0,4.03645334E-27,4.46125301E-29,3.78442615E-27,4.18270215E-29,3.88686636E-27,4.65391703E-29,4.06256125E-27,4.86428425E-29,4.05882533E-27,4.48597924E-29,4.19951798E-27,4.64147883E-29,4.20726214E-27,5.0375409E-29,4.17637985E-27,5.00056425E-29,4.22668052E-27,5.45008322E-29,4.27366281E-27,5.51066455E-29,4.83949602E-27,5.3488088E-29,5.0675685E-27,6.06762363E-29,4.74241567E-27,6.1150972E-29,4.30923667E-27,5.95342983E-29,4.30130492E-27,5.5463075E-29,4.41773624E-27,6.10332736E-29,4.47919844E-27,6.18824101E-29,4.61742744E-27,6.80449286E-29,4.69894012E-27,6.49182535E-29,4.76870038E-27,6.58820189E-29,4.89779431E-27,7.21765599E-29,4.92947354E-27,7.26434053E-29,4.91134284E-27,7.68997466E-29,4.91586377E-27,7.24428498E-29,4.84841E-27,7.14488051E-29,4.98884419E-27,7.81132269E-29,5.03964791E-27,7.89086841E-29,1.04905828E-26,1.06284009E-28,1.36772781E-26,1.385696E-28,6.72976776E-27,9.29751769E-29,5.77032069E-27,9.56639015E-29,5.28688454E-27,8.27798153E-29,5.34563927E-27,8.86232733E-29,5.35549772E-27,9.3719308E-29,5.30150967E-27,9.27745371E-29,5.53605365E-27,9.17800832E-29,5.54626262E-27,9.19493363E-29,5.59756555E-27,9.7955409E-29,5.53094994E-27,1.01883861E-28,5.39013711E-27,9.92899822E-29,5.52076947E-27,1.01696311E-28,5.4802456E-27,1.00949845E-28,5.57186131E-27,1.02637465E-28,5.68590834E-27,1.0997521E-28,5.71742194E-27,1.05318793E-28,5.56672486E-27,1.12797143E-28,5.53094994E-27,1.12072247E-28,5.43500473E-27,1.10128117E-28,5.53094994E-27,1.12072247E-28,5.74379755E-27,1.16385114E-28,4.9476601E-27,1.04810143E-28,8.47226405E-28,4.05768643E-29,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.42588254E-27,2.03819406E-29,6.21727511E-27,-999.0
35,-999.0,-999.0,1.41514106E-27,2.21576811E-29,1.47910861E-27,2.58838755E-29,1.73779991E-27,3.04108822E-29,1.91425419E-27,3.34987678E-29,1.97879171E-27,3.28056166E-29,2.0100172E-27,3.33232915E-29,2.15377555E-27,3.57066088E-29,2.33775597E-27,3.66035986E-29,2.44568258E-27,4.05460193E-29,2.48885693E-27,4.35541143E-29,2.60375328E-27,4.07684672E-29,2.63511879E-27,4.36866062E-29,2.66931714E-27,4.67121037E-29,2.65460419E-27,4.88996111E-29,2.68658233E-27,4.45398022E-29,2.91608288E-27,5.10304148E-29,3.03109672E-27,5.02513731E-29,3.11315193E-27,5.73463697E-29,3.16810218E-27,5.5440662E-29,3.25986639E-27,5.70465084E-29,3.34811442E-27,6.47582689E-29,3.3573689E-27,6.1845017E-29,3.45780307E-27,6.36950773E-29,3.486578E-27,6.10138819E-29,3.39781266E-27,5.94605171E-29,3.50912948E-27,6.78725699E-29,3.64082804E-27,6.706652E-29,4.5206406E-27,7.49459448E-29,5.05825201E-27,7.9199981E-29,4.0476195E-27,7.45598982E-29,3.92282848E-27,6.86480997E-29,3.94094262E-27,7.98543277E-29,4.01790895E-27,8.14138736E-29,3.92282848E-27,8.31003382E-29,3.91200668E-27,7.92680084E-29,4.09637827E-27,7.92309704E-29,4.26972275E-27,9.04488684E-29,4.41773624E-27,9.35843545E-29,4.35311012E-27,9.22153373E-29,4.19179731E-27,9.26589091E-29,4.29733981E-27,9.10338997E-29,4.30526424E-27,9.12017866E-29,4.42995704E-27,9.38432416E-29,4.51647366E-27,9.98358148E-29,4.59197705E-27,9.72754414E-29,4.56246679E-27,1.05054676E-28,4.43812606E-27,9.81039524E-29,4.28942963E-27,9.87677542E-29,3.83354044E-27,9.53321721E-29,8.34064792E-28,3.84101028E-29,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.58464113E-27,1.42832532E-29,3.74627617E-27,2.41531356E-29
36,-999.0,-999.0,1.28706374E-27,2.13377299E-29,1.58928018E-27,2.78118397E-29,1.67957616E-27,2.9391987E-29,1.73779991E-27,3.20114534E-29,1.74904002E-27,3.06075798E-29,1.93909695E-27,3.39335074E-29,2.06442588E-27,3.61267203E-29,2.12618217E-27,3.52491462E-29,2.18776224E-27,3.62700606E-29,2.18977618E-27,4.03371643E-29,2.20800396E-27,4.27065787E-29,2.22638349E-27,3.69103451E-29,2.2100412E-27,4.07104606E-29,2.32702103E-27,3.85787752E-29,2.46376726E-27,4.99226921E-29,2.49114782E-27,4.35942037E-29,2.5656634E-27,4.72612616E-29,2.61818428E-27,5.06401672E-29,2.67670135E-27,5.42373229E-29,2.68163731E-27,5.68072176E-29,2.73905121E-27,5.55007028E-29,2.77204644E-27,5.36161262E-29,2.73653209E-27,5.29292192E-29,2.75930487E-27,5.59111005E-29,2.84184194E-27,5.23486597E-29,3.14195518E-27,5.78769513E-29,3.27793392E-27,6.34008615E-29,3.04228618E-27,6.16450694E-29,3.00330941E-27,6.36214527E-29,3.03948165E-27,6.438772E-29,3.07326708E-27,6.22728383E-29,3.01439641E-27,6.94090407E-29,3.03948165E-27,6.99866511E-29,3.17102536E-27,7.59361737E-29,3.2628743E-27,7.21252338E-29,3.30826231E-27,7.00815032E-29,3.23891689E-27,7.75619655E-29,3.25986639E-27,8.10660928E-29,3.28095147E-27,8.15904272E-29,3.28397864E-27,8.1665707E-29,3.36046695E-27,8.04727077E-29,3.35428125E-27,8.34139879E-29,3.30521973E-27,7.91497082E-29,3.2628743E-27,7.8135676E-29,3.21810221E-27,8.00275049E-29,3.25686848E-27,8.39912132E-29,3.27793392E-27,7.54772186E-29,3.41350283E-27,9.11746069E-29,2.98950492E-27,8.26030751E-29,6.23447405E-28,3.67498399E-29,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.26568652E-27,1.25206451E-29,2.93223855E-27,2.1605532E-29
